Time,X,Y,Z
39.61,-0.079,0.158,0.085
39.615,-0.178,0.118,0.053
39.62,-0.233,0.073,0.003
39.625,-0.206,0.049,-0.035
39.63,-0.107,0.046,-0.028
39.635,0.008,0.042,0.036
39.64,0.067,0.015,0.122
39.645,0.034,-0.031,0.162
39.65,-0.067,-0.077,0.109
39.655,-0.173,-0.104,-0.029
39.66,-0.221,-0.106,-0.187
39.665,-0.192,-0.097,-0.295
39.67,-0.113,-0.093,-0.323
39.675,-0.032,-0.106,-0.286
39.68,0.008,-0.136,-0.216
39.685,-0.011,-0.173,-0.133
39.69,-0.076,-0.206,-0.04
39.695,-0.15,-0.225,0.058
39.7,-0.192,-0.221,0.142
39.705,-0.173,-0.191,0.188
39.71,-0.093,-0.133,0.189
39.715,0.016,-0.058,0.167
39.72,0.114,0.019,0.154
39.725,0.172,0.079,0.154
39.73,0.193,0.109,0.135
39.735,0.202,0.109,0.057
39.74,0.223,0.085,-0.083
39.745,0.258,0.055,-0.236
39.75,0.288,0.036,-0.337
39.755,0.283,0.039,-0.356
39.76,0.229,0.067,-0.31
39.765,0.136,0.109,-0.238
39.77,0.034,0.142,-0.161
39.775,-0.044,0.145,-0.081
39.78,-0.073,0.109,0.005
39.785,-0.04,0.041,0.085
39.79,0.047,-0.037,0.139
39.795,0.159,-0.106,0.148
39.8,0.25,-0.15,0.108
39.805,0.274,-0.168,0.025
39.81,0.215,-0.165,-0.086
39.815,0.098,-0.15,-0.202
39.82,-0.023,-0.129,-0.289
39.825,-0.099,-0.106,-0.316
39.83,-0.114,-0.084,-0.269
39.835,-0.091,-0.064,-0.163
39.84,-0.068,-0.044,-0.029
39.845,-0.069,-0.016,0.103
39.85,-0.087,0.02,0.216
39.855,-0.093,0.058,0.29
39.86,-0.062,0.084,0.306
39.865,0.006,0.089,0.253
39.87,0.083,0.083,0.145
39.875,0.126,0.086,0.027
39.88,0.103,0.112,-0.05
39.885,0.016,0.154,-0.054
39.89,-0.099,0.179,0.004
39.895,-0.185,0.152,0.072
39.9,-0.197,0.063,0.088
39.905,-0.129,-0.063,0.029
39.91,-0.023,-0.171,-0.07
39.915,0.064,-0.215,-0.142
39.92,0.09,-0.18,-0.137
39.925,0.058,-0.092,-0.054
39.93,0.005,0.004,0.07
39.935,-0.024,0.073,0.187
39.94,-0.007,0.103,0.266
39.945,0.043,0.104,0.292
39.95,0.086,0.089,0.271
39.955,0.085,0.068,0.215
39.96,0.034,0.048,0.144
39.965,-0.037,0.03,0.078
39.97,-0.082,0.018,0.031
39.975,-0.07,0.012,0.005
39.98,-0.004,0.015,-0.008
39.985,0.081,0.029,-0.031
39.99,0.152,0.054,-0.082
39.995,0.187,0.083,-0.161
40,0.189,0.1,-0.249
40.005,0.173,0.094,-0.311
40.01,0.149,0.058,-0.32
40.015,0.125,0.004,-0.273
40.02,0.098,-0.056,-0.183
40.025,0.069,-0.108,-0.071
40.03,0.039,-0.146,0.052
40.035,0.016,-0.166,0.18
40.04,0.003,-0.158,0.295
40.045,-0.006,-0.106,0.37
40.05,-0.023,-0.01,0.381
40.055,-0.06,0.114,0.335
40.06,-0.113,0.227,0.275
40.065,-0.166,0.289,0.24
40.07,-0.197,0.282,0.228
40.075,-0.191,0.215,0.198
40.08,-0.152,0.115,0.109
40.085,-0.093,0.01,-0.035
40.09,-0.033,-0.079,-0.185
40.095,0.013,-0.14,-0.279
40.1,0.038,-0.169,-0.278
40.105,0.045,-0.165,-0.189
40.11,0.046,-0.127,-0.049
40.115,0.053,-0.06,0.091
40.12,0.073,0.019,0.186
40.125,0.101,0.081,0.211
40.13,0.125,0.104,0.173
40.135,0.132,0.082,0.102
40.14,0.112,0.03,0.034
40.145,0.065,-0.034,-0.004
40.15,0.002,-0.094,-0.011
40.155,-0.054,-0.136,-0.003
40.16,-0.083,-0.153,0.006
40.165,-0.079,-0.143,0.012
40.17,-0.059,-0.109,0.024
40.175,-0.053,-0.063,0.052
40.18,-0.081,-0.007,0.098
40.185,-0.132,0.057,0.145
40.19,-0.172,0.129,0.165
40.195,-0.159,0.2,0.136
40.2,-0.076,0.25,0.061
40.205,0.055,0.261,-0.029
40.21,0.181,0.221,-0.089
40.215,0.253,0.13,-0.096
40.22,0.247,0.01,-0.063
40.225,0.18,-0.098,-0.033
40.23,0.094,-0.156,-0.038
40.235,0.033,-0.149,-0.069
40.24,0.012,-0.098,-0.084
40.245,0.017,-0.045,-0.046
40.25,0.016,-0.022,0.038
40.255,-0.016,-0.032,0.118
40.26,-0.086,-0.052,0.146
40.265,-0.179,-0.06,0.106
40.27,-0.261,-0.047,0.027
40.275,-0.288,-0.021,-0.044
40.28,-0.234,0.01,-0.071
40.285,-0.106,0.044,-0.046
40.29,0.043,0.086,0.012
40.295,0.149,0.128,0.063
40.3,0.179,0.153,0.067
40.305,0.15,0.144,0.005
40.31,0.118,0.104,-0.111
40.315,0.124,0.059,-0.247
40.32,0.16,0.038,-0.366
40.325,0.183,0.047,-0.443
40.33,0.153,0.065,-0.46
40.335,0.07,0.063,-0.41
40.34,-0.024,0.028,-0.307
40.345,-0.084,-0.027,-0.181
40.35,-0.087,-0.082,-0.064
40.355,-0.047,-0.133,0.024
40.36,0.006,-0.188,0.083
40.365,0.044,-0.254,0.123
40.37,0.053,-0.313,0.154
40.375,0.032,-0.332,0.184
40.38,-0.011,-0.29,0.21
40.385,-0.063,-0.192,0.219
40.39,-0.106,-0.074,0.189
40.395,-0.123,0.029,0.106
40.4,-0.103,0.097,-0.025
40.405,-0.053,0.133,-0.172
40.41,0,0.154,-0.295
40.415,0.024,0.171,-0.367
40.42,0.006,0.178,-0.385
40.425,-0.043,0.161,-0.355
40.43,-0.091,0.106,-0.284
40.435,-0.109,0.018,-0.176
40.44,-0.09,-0.084,-0.038
40.445,-0.053,-0.172,0.104
40.45,-0.032,-0.226,0.215
40.455,-0.051,-0.244,0.265
40.46,-0.113,-0.237,0.241
40.465,-0.194,-0.218,0.154
40.47,-0.247,-0.193,0.032
40.475,-0.234,-0.167,-0.093
40.48,-0.147,-0.14,-0.187
40.485,-0.025,-0.108,-0.227
40.49,0.066,-0.056,-0.2
40.495,0.077,0.028,-0.115
40.5,0.008,0.138,-0.002
40.505,-0.095,0.245,0.096
40.51,-0.168,0.31,0.134
40.515,-0.174,0.311,0.098
40.52,-0.124,0.256,0.009
40.525,-0.058,0.18,-0.077
40.53,-0.021,0.116,-0.112
40.535,-0.031,0.072,-0.088
40.54,-0.079,0.032,-0.039
40.545,-0.138,-0.024,-0.006
40.55,-0.178,-0.104,-0.01
40.555,-0.182,-0.195,-0.037
40.56,-0.152,-0.276,-0.063
40.565,-0.108,-0.33,-0.07
40.57,-0.078,-0.345,-0.057
40.575,-0.079,-0.319,-0.039
40.58,-0.111,-0.255,-0.036
40.585,-0.155,-0.166,-0.064
40.59,-0.186,-0.071,-0.116
40.595,-0.185,0.013,-0.169
40.6,-0.15,0.078,-0.196
40.605,-0.102,0.131,-0.174
40.61,-0.065,0.186,-0.097
40.615,-0.054,0.248,0.029
40.62,-0.058,0.308,0.172
40.625,-0.049,0.342,0.287
40.63,-0.003,0.329,0.336
40.635,0.075,0.261,0.312
40.64,0.154,0.153,0.233
40.645,0.204,0.036,0.124
40.65,0.219,-0.05,0.002
40.655,0.212,-0.085,-0.119
40.66,0.205,-0.075,-0.22
40.665,0.199,-0.05,-0.282
40.67,0.18,-0.049,-0.3
40.675,0.13,-0.091,-0.283
40.68,0.05,-0.162,-0.249
40.685,-0.044,-0.224,-0.203
40.69,-0.128,-0.245,-0.136
40.695,-0.186,-0.215,-0.044
40.7,-0.207,-0.153,0.055
40.705,-0.19,-0.085,0.133
40.71,-0.144,-0.027,0.167
40.715,-0.088,0.013,0.16
40.72,-0.043,0.034,0.134
40.725,-0.019,0.033,0.106
40.73,-0.007,0.022,0.076
40.735,0.011,0.016,0.042
40.74,0.049,0.031,0.008
40.745,0.102,0.063,-0.012
40.75,0.148,0.087,-0.008
40.755,0.164,0.077,0.018
40.76,0.145,0.022,0.05
40.765,0.099,-0.056,0.064
40.77,0.039,-0.11,0.047
40.775,-0.029,-0.103,0.013
40.78,-0.099,-0.029,-0.003
40.785,-0.155,0.083,0.022
40.79,-0.172,0.19,0.072
40.795,-0.131,0.268,0.104
40.8,-0.042,0.316,0.082
40.805,0.054,0.341,0.008
40.81,0.111,0.34,-0.079
40.815,0.111,0.298,-0.136
40.82,0.082,0.204,-0.148
40.825,0.077,0.07,-0.124
40.83,0.132,-0.074,-0.079
40.835,0.235,-0.194,-0.02
40.84,0.327,-0.271,0.046
40.845,0.343,-0.299,0.106
40.85,0.256,-0.282,0.141
40.855,0.101,-0.229,0.15
40.86,-0.046,-0.166,0.153
40.865,-0.117,-0.131,0.167
40.87,-0.091,-0.147,0.183
40.875,-0.001,-0.201,0.172
40.88,0.097,-0.245,0.106
40.885,0.161,-0.227,-0.008
40.89,0.181,-0.129,-0.128
40.895,0.168,0.025,-0.189
40.9,0.132,0.189,-0.151
40.905,0.084,0.324,-0.032
40.91,0.04,0.413,0.105
40.915,0.019,0.463,0.196
40.92,0.036,0.485,0.222
40.925,0.086,0.48,0.212
40.93,0.146,0.438,0.199
40.935,0.192,0.349,0.184
40.94,0.204,0.224,0.136
40.945,0.175,0.096,0.035
40.95,0.104,0.002,-0.099
40.955,0.003,-0.042,-0.219
40.96,-0.106,-0.045,-0.288
40.965,-0.192,-0.03,-0.303
40.97,-0.228,-0.021,-0.277
40.975,-0.207,-0.032,-0.219
40.98,-0.144,-0.065,-0.127
40.985,-0.07,-0.11,-0.01
40.99,-0.015,-0.141,0.102
40.995,0,-0.135,0.173
41,-0.025,-0.086,0.193
41.005,-0.074,-0.022,0.177
41.01,-0.121,0.015,0.153
41.015,-0.145,-0.003,0.137
41.02,-0.134,-0.064,0.126
41.025,-0.097,-0.123,0.114
41.03,-0.053,-0.137,0.094
41.035,-0.024,-0.101,0.067
41.04,-0.019,-0.047,0.037
41.045,-0.027,-0.017,0.012
41.05,-0.02,-0.028,0
41.055,0.029,-0.067,-0.003
41.06,0.123,-0.104,-0.008
41.065,0.24,-0.122,-0.021
41.07,0.343,-0.119,-0.036
41.075,0.396,-0.108,-0.033
41.08,0.384,-0.096,0.001
41.085,0.315,-0.079,0.048
41.09,0.215,-0.044,0.069
41.095,0.116,0.021,0.036
41.1,0.037,0.103,-0.04
41.105,-0.019,0.165,-0.113
41.11,-0.06,0.17,-0.149
41.115,-0.102,0.111,-0.146
41.12,-0.156,0.022,-0.137
41.125,-0.229,-0.046,-0.151
41.13,-0.316,-0.068,-0.186
41.135,-0.396,-0.063,-0.209
41.14,-0.435,-0.075,-0.188
41.145,-0.404,-0.129,-0.119
41.15,-0.305,-0.211,-0.024
41.155,-0.172,-0.279,0.064
41.16,-0.054,-0.302,0.127
41.165,0.014,-0.276,0.168
41.17,0.035,-0.22,0.195
41.175,0.033,-0.15,0.214
41.18,0.041,-0.076,0.217
41.185,0.075,-0.005,0.196
41.19,0.135,0.053,0.148
41.195,0.205,0.09,0.08
41.2,0.26,0.105,0
41.205,0.276,0.102,-0.092
41.21,0.241,0.085,-0.194
41.215,0.157,0.052,-0.297
41.22,0.048,0.011,-0.377
41.225,-0.057,-0.02,-0.404
41.23,-0.128,-0.022,-0.357
41.235,-0.15,0.009,-0.233
41.24,-0.126,0.048,-0.059
41.245,-0.072,0.064,0.123
41.25,-0.01,0.037,0.265
41.255,0.04,-0.014,0.328
41.26,0.066,-0.052,0.295
41.265,0.066,-0.039,0.182
41.27,0.048,0.024,0.033
41.275,0.022,0.102,-0.094
41.28,-0.004,0.147,-0.164
41.285,-0.032,0.133,-0.176
41.29,-0.068,0.071,-0.153
41.295,-0.111,-0.006,-0.118
41.3,-0.151,-0.069,-0.077
41.305,-0.168,-0.111,-0.021
41.31,-0.145,-0.131,0.052
41.315,-0.083,-0.127,0.133
41.32,-0.004,-0.087,0.195
41.325,0.059,-0.007,0.214
41.33,0.077,0.097,0.181
41.335,0.039,0.19,0.114
41.34,-0.042,0.236,0.04
41.345,-0.133,0.225,-0.02
41.35,-0.199,0.175,-0.06
41.355,-0.21,0.114,-0.085
41.36,-0.159,0.068,-0.101
41.365,-0.068,0.046,-0.101
41.37,0.027,0.046,-0.075
41.375,0.09,0.058,-0.025
41.38,0.109,0.073,0.025
41.385,0.093,0.084,0.045
41.39,0.057,0.091,0.029
41.395,0.016,0.102,-0.004
41.4,-0.017,0.118,-0.023
41.405,-0.027,0.125,-0.007
41.41,-0.004,0.104,0.038
41.415,0.049,0.043,0.086
41.42,0.106,-0.046,0.11
41.425,0.131,-0.133,0.095
41.43,0.107,-0.187,0.048
41.435,0.048,-0.195,-0.015
41.44,-0.011,-0.163,-0.067
41.445,-0.044,-0.109,-0.089
41.45,-0.047,-0.053,-0.077
41.455,-0.04,-0.009,-0.048
41.46,-0.045,0.018,-0.028
41.465,-0.069,0.033,-0.035
41.47,-0.103,0.044,-0.062
41.475,-0.13,0.059,-0.088
41.48,-0.136,0.071,-0.095
41.485,-0.118,0.068,-0.08
41.49,-0.083,0.045,-0.056
41.495,-0.039,0.007,-0.044
41.5,0.005,-0.024,-0.051
41.505,0.045,-0.028,-0.062
41.51,0.083,-0.007,-0.052
41.515,0.123,0.017,-0.014
41.52,0.167,0.015,0.034
41.525,0.208,-0.026,0.052
41.53,0.233,-0.093,0.011
41.535,0.232,-0.152,-0.084
41.54,0.204,-0.169,-0.194
41.545,0.157,-0.136,-0.27
41.55,0.102,-0.075,-0.281
41.555,0.047,-0.022,-0.228
41.56,-0.007,-0.002,-0.134
41.565,-0.06,-0.01,-0.033
41.57,-0.104,-0.018,0.045
41.575,-0.126,-0.001,0.078
41.58,-0.116,0.04,0.068
41.585,-0.069,0.079,0.034
41.59,-0.002,0.088,0
41.595,0.063,0.06,-0.022
41.6,0.102,0.019,-0.028
41.605,0.105,-0.013,-0.016
41.61,0.084,-0.027,0.013
41.615,0.062,-0.029,0.052
41.62,0.057,-0.027,0.089
41.625,0.071,-0.019,0.11
41.63,0.092,-0.002,0.11
41.635,0.103,0.021,0.095
41.64,0.094,0.039,0.073
41.645,0.065,0.047,0.054
41.65,0.019,0.049,0.046
41.655,-0.037,0.055,0.048
41.66,-0.096,0.071,0.049
41.665,-0.148,0.092,0.029
41.67,-0.183,0.11,-0.025
41.675,-0.198,0.118,-0.104
41.68,-0.195,0.105,-0.177
41.685,-0.178,0.069,-0.216
41.69,-0.15,0.013,-0.223
41.695,-0.114,-0.05,-0.212
41.7,-0.077,-0.105,-0.192
41.705,-0.05,-0.137,-0.154
41.71,-0.04,-0.146,-0.094
41.715,-0.046,-0.143,-0.023
41.72,-0.058,-0.139,0.029
41.725,-0.071,-0.141,0.042
41.73,-0.083,-0.145,0.02
41.735,-0.099,-0.147,-0.006
41.74,-0.123,-0.14,0.007
41.745,-0.151,-0.122,0.087
41.75,-0.177,-0.094,0.226
41.755,-0.186,-0.061,0.374
41.76,-0.163,-0.035,0.456
41.765,-0.096,-0.028,0.416
41.77,0.004,-0.035,0.256
41.775,0.105,-0.04,0.039
41.78,0.166,-0.023,-0.157
41.785,0.167,0.022,-0.286
41.79,0.116,0.08,-0.343
41.795,0.044,0.131,-0.339
41.8,-0.019,0.163,-0.279
41.805,-0.054,0.174,-0.17
41.81,-0.055,0.172,-0.039
41.815,-0.03,0.166,0.075
41.82,0.005,0.16,0.142
41.825,0.028,0.156,0.161
41.83,0.025,0.156,0.151
41.835,-0.003,0.159,0.128
41.84,-0.039,0.159,0.104
41.845,-0.057,0.144,0.082
41.85,-0.04,0.096,0.066
41.855,0.007,0.011,0.051
41.86,0.063,-0.096,0.027
41.865,0.099,-0.191,-0.009
41.87,0.091,-0.247,-0.048
41.875,0.038,-0.259,-0.068
41.88,-0.041,-0.256,-0.058
41.885,-0.111,-0.269,-0.022
41.89,-0.145,-0.306,0.028
41.895,-0.131,-0.342,0.08
41.9,-0.078,-0.336,0.125
41.905,-0.007,-0.265,0.15
41.91,0.064,-0.138,0.144
41.915,0.126,0.01,0.111
41.92,0.179,0.141,0.059
41.925,0.221,0.23,0.003
41.93,0.249,0.265,-0.047
41.935,0.255,0.244,-0.079
41.94,0.24,0.179,-0.089
41.945,0.207,0.099,-0.082
41.95,0.16,0.042,-0.063
41.955,0.103,0.036,-0.035
41.96,0.037,0.077,0.01
41.965,-0.031,0.127,0.078
41.97,-0.088,0.142,0.157
41.975,-0.121,0.093,0.215
41.98,-0.127,-0.018,0.22
41.985,-0.108,-0.155,0.154
41.99,-0.072,-0.273,0.033
41.995,-0.027,-0.331,-0.108
42,0.014,-0.316,-0.218
42.005,0.033,-0.249,-0.263
42.01,0.018,-0.162,-0.232
42.015,-0.026,-0.086,-0.149
42.02,-0.07,-0.03,-0.055
42.025,-0.084,0.015,0.009
42.03,-0.051,0.059,0.021
42.035,0.016,0.108,-0.011
42.04,0.082,0.156,-0.054
42.045,0.114,0.186,-0.068
42.05,0.099,0.18,-0.029
42.055,0.052,0.136,0.047
42.06,0.001,0.07,0.119
42.065,-0.031,0.014,0.152
42.07,-0.035,-0.008,0.144
42.075,-0.024,0.002,0.119
42.08,-0.016,0.02,0.104
42.085,-0.029,0.019,0.097
42.09,-0.067,-0.012,0.077
42.095,-0.118,-0.053,0.031
42.1,-0.158,-0.074,-0.033
42.105,-0.167,-0.049,-0.093
42.11,-0.138,0.03,-0.132
42.115,-0.08,0.142,-0.141
42.12,-0.01,0.244,-0.118
42.125,0.051,0.289,-0.069
42.13,0.094,0.25,-0.006
42.135,0.112,0.137,0.049
42.14,0.103,-0.005,0.077
42.145,0.069,-0.125,0.077
42.15,0.021,-0.192,0.054
42.155,-0.031,-0.205,0.018
42.16,-0.082,-0.183,-0.023
42.165,-0.138,-0.142,-0.059
42.17,-0.207,-0.089,-0.083
42.175,-0.278,-0.027,-0.085
42.18,-0.318,0.036,-0.063
42.185,-0.291,0.077,-0.021
42.19,-0.184,0.073,0.032
42.195,-0.019,0.021,0.078
42.2,0.153,-0.055,0.098
42.205,0.283,-0.115,0.088
42.21,0.339,-0.134,0.066
42.215,0.315,-0.114,0.059
42.22,0.225,-0.074,0.082
42.225,0.1,-0.024,0.122
42.23,-0.018,0.039,0.145
42.235,-0.088,0.117,0.133
42.24,-0.095,0.195,0.091
42.245,-0.052,0.246,0.039
42.25,0.003,0.251,-0.013
42.255,0.035,0.218,-0.062
42.26,0.033,0.174,-0.114
42.265,0.01,0.143,-0.17
42.27,-0.019,0.127,-0.224
42.275,-0.048,0.113,-0.264
42.28,-0.079,0.084,-0.274
42.285,-0.113,0.035,-0.243
42.29,-0.145,-0.028,-0.173
42.295,-0.166,-0.087,-0.083
42.3,-0.173,-0.127,0.005
42.305,-0.171,-0.137,0.076
42.31,-0.163,-0.125,0.125
42.315,-0.151,-0.106,0.156
42.32,-0.132,-0.105,0.171
42.325,-0.102,-0.136,0.172
42.33,-0.058,-0.198,0.154
42.335,0.003,-0.263,0.113
42.34,0.077,-0.292,0.054
42.345,0.145,-0.255,-0.006
42.35,0.181,-0.152,-0.044
42.355,0.164,-0.015,-0.048
42.36,0.099,0.114,-0.028
42.365,0.013,0.204,-0.008
42.37,-0.053,0.247,-0.007
42.375,-0.066,0.245,-0.026
42.38,-0.022,0.212,-0.051
42.385,0.057,0.161,-0.074
42.39,0.134,0.115,-0.087
42.395,0.178,0.093,-0.088
42.4,0.185,0.097,-0.069
42.405,0.169,0.112,-0.026
42.41,0.149,0.112,0.028
42.415,0.13,0.083,0.069
42.42,0.104,0.034,0.071
42.425,0.07,-0.012,0.025
42.43,0.042,-0.034,-0.056
42.435,0.039,-0.028,-0.143
42.44,0.064,-0.004,-0.21
42.445,0.095,0.027,-0.236
42.45,0.101,0.053,-0.216
42.455,0.07,0.062,-0.158
42.46,0.014,0.043,-0.076
42.465,-0.035,-0.001,0.012
42.47,-0.055,-0.062,0.094
42.475,-0.036,-0.13,0.154
42.48,0.016,-0.199,0.183
42.485,0.088,-0.263,0.171
42.49,0.165,-0.311,0.126
42.495,0.221,-0.327,0.069
42.5,0.23,-0.302,0.03
42.505,0.184,-0.24,0.023
42.51,0.103,-0.157,0.039
42.515,0.021,-0.069,0.059
42.52,-0.029,0.018,0.063
42.525,-0.04,0.097,0.046
42.53,-0.021,0.156,0.005
42.535,0.012,0.176,-0.056
42.54,0.042,0.149,-0.128
42.545,0.049,0.082,-0.188
42.55,0.016,0,-0.207
42.555,-0.063,-0.071,-0.17
42.56,-0.167,-0.112,-0.085
42.565,-0.251,-0.121,0.023
42.57,-0.27,-0.105,0.121
42.575,-0.213,-0.08,0.175
42.58,-0.106,-0.061,0.163
42.585,0.002,-0.056,0.08
42.59,0.078,-0.061,-0.055
42.595,0.113,-0.066,-0.207
42.6,0.126,-0.064,-0.335
42.605,0.135,-0.054,-0.406
42.61,0.153,-0.042,-0.41
42.615,0.182,-0.035,-0.355
42.62,0.215,-0.028,-0.269
42.625,0.234,-0.009,-0.172
42.63,0.214,0.034,-0.075
42.635,0.138,0.102,0.021
42.64,0.016,0.179,0.104
42.645,-0.109,0.238,0.157
42.65,-0.186,0.258,0.157
42.655,-0.186,0.237,0.103
42.66,-0.12,0.192,0.017
42.665,-0.028,0.155,-0.07
42.67,0.044,0.149,-0.129
42.675,0.071,0.174,-0.146
42.68,0.06,0.203,-0.124
42.685,0.034,0.199,-0.081
42.69,0.024,0.138,-0.041
42.695,0.038,0.031,-0.024
42.7,0.066,-0.077,-0.032
42.705,0.077,-0.136,-0.046
42.71,0.048,-0.124,-0.039
42.715,-0.024,-0.055,0.006
42.72,-0.117,0.026,0.084
42.725,-0.196,0.076,0.171
42.73,-0.236,0.073,0.234
42.735,-0.228,0.03,0.248
42.74,-0.186,-0.018,0.214
42.745,-0.128,-0.045,0.16
42.75,-0.071,-0.053,0.123
42.755,-0.026,-0.065,0.127
42.76,-0.001,-0.101,0.173
42.765,0,-0.152,0.237
42.77,-0.019,-0.18,0.283
42.775,-0.037,-0.157,0.284
42.78,-0.031,-0.088,0.237
42.785,0.011,-0.013,0.161
42.79,0.074,0.037,0.084
42.795,0.129,0.06,0.015
42.8,0.147,0.087,-0.054
42.805,0.123,0.135,-0.126
42.81,0.079,0.191,-0.178
42.815,0.047,0.215,-0.176
42.82,0.052,0.178,-0.107
42.825,0.092,0.088,-0.008
42.83,0.147,-0.018,0.059
42.835,0.188,-0.097,0.047
42.84,0.2,-0.126,-0.043
42.845,0.181,-0.108,-0.165
42.85,0.139,-0.061,-0.255
42.855,0.084,-0.005,-0.27
42.86,0.025,0.045,-0.203
42.865,-0.031,0.074,-0.081
42.87,-0.085,0.07,0.056
42.875,-0.141,0.024,0.171
42.88,-0.205,-0.056,0.242
42.885,-0.273,-0.144,0.264
42.89,-0.331,-0.212,0.244
42.895,-0.362,-0.239,0.194
42.9,-0.356,-0.228,0.132
42.905,-0.315,-0.197,0.074
42.91,-0.25,-0.161,0.028
42.915,-0.176,-0.122,-0.006
42.92,-0.107,-0.075,-0.032
42.925,-0.056,-0.02,-0.046
42.93,-0.031,0.035,-0.04
42.935,-0.031,0.077,-0.004
42.94,-0.038,0.097,0.056
42.945,-0.027,0.097,0.123
42.95,0.023,0.096,0.173
42.955,0.11,0.111,0.198
42.96,0.205,0.15,0.201
42.965,0.267,0.198,0.185
42.97,0.267,0.232,0.144
42.975,0.201,0.234,0.065
42.98,0.099,0.207,-0.046
42.985,0,0.174,-0.156
42.99,-0.069,0.16,-0.224
42.995,-0.107,0.172,-0.231
43,-0.131,0.197,-0.192
43.005,-0.161,0.205,-0.137
43.01,-0.205,0.177,-0.086
43.015,-0.252,0.11,-0.037
43.02,-0.283,0.021,0.013
43.025,-0.279,-0.07,0.059
43.03,-0.229,-0.143,0.078
43.035,-0.139,-0.189,0.059
43.04,-0.028,-0.202,0.017
43.045,0.073,-0.179,-0.011
43.05,0.135,-0.121,0.011
43.055,0.146,-0.042,0.086
43.06,0.118,0.036,0.175
43.065,0.08,0.091,0.228
43.07,0.058,0.109,0.214
43.075,0.058,0.092,0.143
43.08,0.072,0.051,0.054
43.085,0.082,0.002,-0.014
43.09,0.078,-0.046,-0.05
43.095,0.054,-0.092,-0.071
43.1,0.015,-0.138,-0.096
43.105,-0.025,-0.183,-0.125
43.11,-0.048,-0.221,-0.15
43.115,-0.038,-0.246,-0.161
43.12,0.003,-0.255,-0.163
43.125,0.052,-0.249,-0.159
43.13,0.073,-0.231,-0.153
43.135,0.047,-0.208,-0.145
43.14,-0.014,-0.181,-0.143
43.145,-0.078,-0.151,-0.151
43.15,-0.113,-0.118,-0.161
43.155,-0.109,-0.087,-0.153
43.16,-0.081,-0.064,-0.109
43.165,-0.058,-0.05,-0.028
43.17,-0.06,-0.038,0.067
43.175,-0.09,-0.017,0.149
43.18,-0.128,0.02,0.206
43.185,-0.145,0.067,0.236
43.19,-0.123,0.11,0.244
43.195,-0.064,0.133,0.229
43.2,0.006,0.128,0.195
43.205,0.058,0.095,0.149
43.21,0.074,0.033,0.101
43.215,0.062,-0.057,0.053
43.22,0.046,-0.165,0.001
43.225,0.048,-0.266,-0.059
43.23,0.084,-0.329,-0.123
43.235,0.151,-0.332,-0.175
43.24,0.227,-0.278,-0.191
43.245,0.276,-0.187,-0.16
43.25,0.265,-0.083,-0.098
43.255,0.187,0.018,-0.039
43.26,0.07,0.113,-0.019
43.265,-0.037,0.2,-0.044
43.27,-0.09,0.276,-0.087
43.275,-0.083,0.334,-0.11
43.28,-0.048,0.373,-0.088
43.285,-0.028,0.394,-0.03
43.29,-0.05,0.402,0.036
43.295,-0.106,0.398,0.087
43.3,-0.165,0.378,0.108
43.305,-0.194,0.331,0.091
43.31,-0.182,0.246,0.034
43.315,-0.144,0.118,-0.055
43.32,-0.103,-0.041,-0.152
43.325,-0.078,-0.205,-0.215
43.33,-0.07,-0.341,-0.215
43.335,-0.071,-0.421,-0.152
43.34,-0.068,-0.432,-0.057
43.345,-0.053,-0.379,0.03
43.35,-0.025,-0.284,0.088
43.355,0.014,-0.179,0.125
43.36,0.066,-0.094,0.158
43.365,0.127,-0.037,0.202
43.37,0.186,0.001,0.251
43.375,0.222,0.04,0.283
43.38,0.217,0.087,0.271
43.385,0.172,0.134,0.2
43.39,0.11,0.164,0.083
43.395,0.063,0.171,-0.041
43.4,0.047,0.163,-0.132
43.405,0.054,0.159,-0.176
43.41,0.059,0.169,-0.182
43.415,0.049,0.184,-0.172
43.42,0.038,0.184,-0.16
43.425,0.053,0.154,-0.139
43.43,0.107,0.096,-0.094
43.435,0.174,0.031,-0.019
43.44,0.207,-0.024,0.063
43.445,0.173,-0.064,0.119
43.45,0.077,-0.103,0.131
43.455,-0.032,-0.152,0.109
43.46,-0.095,-0.208,0.072
43.465,-0.08,-0.251,0.027
43.47,0.003,-0.253,-0.035
43.475,0.105,-0.2,-0.117
43.48,0.173,-0.098,-0.198
43.485,0.171,0.021,-0.235
43.49,0.102,0.124,-0.203
43.495,0.001,0.195,-0.119
43.5,-0.09,0.236,-0.038
43.505,-0.14,0.258,-0.008
43.51,-0.146,0.266,-0.034
43.515,-0.118,0.251,-0.079
43.52,-0.076,0.206,-0.092
43.525,-0.036,0.133,-0.052
43.53,-0.007,0.044,0.022
43.535,0.004,-0.041,0.087
43.54,-0.001,-0.103,0.113
43.545,-0.011,-0.133,0.101
43.55,-0.008,-0.13,0.077
43.555,0.024,-0.108,0.065
43.56,0.081,-0.088,0.067
43.565,0.142,-0.085,0.071
43.57,0.18,-0.098,0.071
43.575,0.179,-0.114,0.073
43.58,0.146,-0.122,0.085
43.585,0.103,-0.127,0.104
43.59,0.073,-0.141,0.116
43.595,0.062,-0.162,0.106
43.6,0.062,-0.169,0.06
43.605,0.054,-0.137,-0.019
